,ID,time,PARA1,PARA2,CH,RISE,COUN,ENER,DURATION,AMP,A-FRQ,RMS,PCNTS,I-FRQ,ABS-ENERGY,FRQ-C,P-FRQ,Cum Count,Cum Energy,NCC,NCE,Image Index,Size,FCDN Size
12599,1,8856.66879,1.41,0.0053,2,0,1,0,3,43,333,0.0014,1,1000,242.918,508,126,28966,12794428.22,1.445192835,1.584650659,,0.751,0.771
12600,1,8856.66879,1.41,0.0053,1,0,1,0,3,43,333,0.0014,1,1000,146.616,588,126,28967,12794574.84,1.445242728,1.584668819,,0.751,0.771
12601,1,8856.743853,9.003,0.0414,2,3,2,0,5,43,400,0.0014,1,333,283.922,556,141,28969,12794858.76,1.445342514,1.584703983,,0.751,0.771
12602,1,8856.746422,9.0274,0.0417,2,0,1,0,1,43,1000,0.0014,1,1000,245.633,589,141,28970,12795104.4,1.445392406,1.584734407,,0.751,0.771
12603,1,8856.749923,9.0274,0.0424,2,5,2,0,9,49,222,0.0014,2,400,720.651,456,141,28972,12795825.05,1.445492192,1.584823663,,0.751,0.771
12604,1,8856.749924,9.0274,0.0424,1,2,2,0,5,44,400,0.0014,1,500,394.481,526,141,28974,12796219.53,1.445591977,1.584872521,,0.751,0.771
12607,1,8857.068784,1.4069,0.0054,2,0,1,0,3,41,333,0.0014,1,1000,344.867,557,126,28977,12797209.69,1.445741655,1.584995157,,0.752,0.771
12608,1,8857.068785,1.4069,0.0054,1,0,1,0,1,43,1000,0.0014,1,1000,313.248,547,34,28978,12797522.94,1.445791548,1.585033955,,0.752,0.771
12609,1,8857.146362,9.0365,0.0417,2,5,9,1,75,58,120,0.0014,2,400,3993,300,112,28987,12801515.94,1.446240583,1.585528507,,0.752,0.771
12610,1,8857.146362,9.0365,0.0417,1,5,8,1,82,58,98,0.0014,2,400,3400,327,156,28995,12804915.94,1.446639725,1.585949613,,0.752,0.771
12617,1,8857.555742,9.0121,0.043,2,0,1,0,0,41,0,0.0014,1,1000,297.889,537,34,29002,12806825.19,1.446988974,1.586186083,,0.753,0.771
12618,1,8857.668721,1.4313,0.0054,2,0,1,0,4,42,250,0.0014,1,1000,310.179,481,34,29003,12807135.37,1.447038866,1.5862245,,0.753,0.771
12619,1,8857.668721,1.4313,0.0054,1,0,1,0,1,44,1000,0.0014,1,1000,215.84,564,34,29004,12807351.21,1.447088759,1.586251233,,0.753,0.771
12622,1,8857.944329,9.006,0.041,1,0,1,0,0,40,0,0.0014,1,1000,272.401,649,63,29007,12808027.07,1.447238437,1.586334941,,0.754,0.777
12623,1,8857.948583,9.0457,0.0423,2,2,1,0,3,43,333,0.0014,1,500,284.161,494,141,29008,12808311.23,1.44728833,1.586370136,,0.754,0.777
12624,1,8857.948586,9.0457,0.0423,1,0,1,0,1,42,1000,0.0014,1,1000,269.1,568,29,29009,12808580.33,1.447338223,1.586403465,,0.754,0.777
12625,1,8857.953537,9.0304,0.0426,2,5,3,0,41,49,73,0.0014,2,400,755.057,396,112,29012,12809335.39,1.447487901,1.586496983,,0.754,0.777
12626,1,8857.953537,9.0304,0.0426,1,5,2,0,10,50,200,0.0014,2,400,907.349,410,161,29014,12810242.73,1.447587686,1.586609361,,0.754,0.777
12627,1,8858.068623,1.4222,0.0054,2,2,1,0,3,40,333,0.0014,1,500,247.638,541,126,29015,12810490.37,1.447637579,1.586640033,,0.754,0.777
12628,1,8858.068624,1.4222,0.0054,1,0,1,0,3,41,333,0.0014,1,1000,222.068,599,34,29016,12810712.44,1.447687472,1.586667537,,0.754,0.777
12632,1,8858.424626,2.0478,0.0137,1,0,2,0,21,43,95,0.0014,1,1000,397.916,422,68,29023,12812690.96,1.448036721,1.586912586,,0.755,0.778
12633,1,8858.468742,1.4222,0.0053,1,0,1,0,2,40,500,0.0014,1,1000,141.179,583,29,29024,12812832.14,1.448086614,1.586930072,,0.755,0.778
12637,1,8858.868726,1.4283,0.0053,2,0,1,0,1,43,1000,0.0014,1,1000,271.504,508,126,29028,12813668.45,1.448286185,1.587033653,,0.756,0.779
12638,1,8858.868727,1.4283,0.0053,1,0,1,0,3,41,333,0.0014,1,1000,201.744,591,126,29029,12813870.2,1.448336077,1.587058641,,0.756,0.779
12639,1,8858.966824,8.4262,0.0421,2,5,2,0,50,50,40,0.0014,2,400,735.849,423,141,29031,12814606.04,1.448435863,1.587149778,,0.756,0.779
12640,1,8858.966825,8.4262,0.0421,1,2,2,0,26,45,77,0.0014,1,500,419.168,491,39,29033,12815025.21,1.448535648,1.587201694,,0.756,0.779
12649,1,8859.268683,1.4252,0.005,2,0,1,0,3,41,333,0.0014,1,1000,215.509,510,126,29044,12818450.43,1.449084468,1.587625924,,0.757,0.779
12650,1,8859.268683,1.4252,0.005,1,3,1,0,3,41,333,0.0014,1,333,127.548,581,126,29045,12818577.98,1.449134361,1.587641721,,0.757,0.779
12653,1,8859.66869,1.4283,0.0053,2,3,1,0,4,44,250,0.0014,1,333,288.316,488,126,29048,12819221.89,1.449284039,1.587721473,,0.758,0.779
12654,1,8859.66869,1.4283,0.0053,1,0,1,0,4,44,250,0.0014,1,1000,256.984,542,29,29049,12819478.87,1.449333932,1.587753301,,0.758,0.779
12655,1,8859.731112,8.4445,0.0372,2,0,1,0,3,45,333,0.0014,1,1000,285.32,466,126,29050,12819764.19,1.449383825,1.587788639,,0.758,0.779
12656,1,8859.731113,8.4445,0.0372,1,3,1,0,3,41,333,0.0014,1,333,196.082,571,126,29051,12819960.27,1.449433718,1.587812925,,0.758,0.779
12660,1,8860.541074,8.9328,0.0402,2,0,1,0,2,44,500,0.0014,1,1000,388.784,495,141,29055,12821529.43,1.449633288,1.588007273,,0.76,0.779
12661,1,8860.541074,8.9236,0.0407,1,5,2,0,6,42,333,0.0014,2,400,299.006,552,141,29057,12821828.43,1.449733074,1.588044305,,0.76,0.779
12666,1,8861.559564,8.9419,0.0427,1,5,2,0,5,45,400,0.0014,2,400,470.355,498,63,29065,12824180.77,1.450132216,1.588335654,,0.762,0.785
12667,1,8861.559565,8.9419,0.0427,2,3,1,0,4,48,250,0.0014,1,333,648.167,427,141,29066,12824828.94,1.450182108,1.588415932,,0.762,0.785
12670,1,8862.351042,9.0091,0.0425,1,5,3,0,35,52,86,0.0014,1,200,1068,381,107,29078,12827629.66,1.450780821,1.588762815,,0.764,0.787
12671,1,8862.351042,9.0091,0.0425,2,5,4,0,33,48,121,0.0014,2,400,930.368,389,112,29082,12828560.03,1.450980392,1.588878046,,0.764,0.787
12673,1,8862.755735,9.0121,0.043,2,0,1,0,0,40,0,0.0014,1,1000,302.656,559,141,29084,12829259.8,1.451080178,1.588964716,,0.765,0.788
12674,1,8863.736529,8.7619,0.0394,2,5,2,0,11,47,182,0.0014,2,400,564.261,428,141,29086,12829824.06,1.451179963,1.589034602,,0.767,0.79
12675,1,8863.73653,8.7619,0.0394,1,5,2,0,6,46,333,0.0014,2,400,519.1,473,34,29088,12830343.16,1.451279749,1.589098895,,0.767,0.79
12679,1,8864.95804,8.9785,0.0431,2,0,1,0,0,40,0,0.0014,1,1000,243.005,586,39,29093,12831619.15,1.451529212,1.589256932,,0.77,0.793
12680,1,8865.714861,6.946,0.0287,2,0,1,0,0,40,0,0.0014,1,1000,336.575,520,29,29094,12831955.72,1.451579105,1.589298618,,0.772,0.795
12681,1,8865.739867,8.8809,0.0404,2,0,1,0,0,42,0,0.0014,1,1000,321.535,558,29,29095,12832277.26,1.451628998,1.589338442,,0.772,0.795
12691,1,8868.339876,8.8809,0.0402,2,0,1,0,0,40,0,0.0014,1,1000,227.069,576,39,29110,12837042.75,1.452377389,1.589928671,,0.778,0.801
12692,1,8868.712773,6.711,0.0278,2,0,1,0,0,41,0,0.0014,1,1000,407.977,520,29,29111,12837450.73,1.452427281,1.589979201,,0.779,0.802
12693,1,8868.758086,8.9724,0.0428,2,0,1,0,3,44,333,0.0014,1,1000,343.567,447,34,29112,12837794.29,1.452477174,1.590021753,,0.779,0.802
12694,1,8868.758087,8.9724,0.0428,1,0,1,0,0,40,0,0.0014,1,1000,294.568,527,34,29113,12838088.86,1.452527067,1.590058237,,0.779,0.802
12698,1,8869.155488,9.0091,0.0426,2,0,1,0,0,41,0,0.0014,1,1000,228.816,556,141,29117,12839298.49,1.452726638,1.590208055,,0.78,0.803
12704,1,8871.742408,8.9663,0.0412,2,2,2,0,6,47,333,0.0014,1,500,668.635,481,141,29124,12841423.12,1.453075887,1.5904712,,0.786,0.809
12705,1,8871.742408,8.9663,0.0412,1,2,2,0,6,46,333,0.0014,1,500,460.116,508,141,29126,12841883.24,1.453175672,1.590528188,,0.786,0.809
12706,1,8871.868622,1.4374,0.0054,2,0,1,0,1,41,1000,0.0014,1,1000,252.006,566,126,29127,12842135.24,1.453225565,1.5905594,,0.786,0.81
12707,1,8871.868622,1.4374,0.0054,1,0,1,0,1,41,1000,0.0014,1,1000,162.934,615,34,29128,12842298.18,1.453275458,1.590579581,,0.786,0.81
12710,1,8872.268697,1.4374,0.0053,2,0,1,0,3,41,333,0.0014,1,1000,226.461,529,87,29131,12843024.53,1.453425136,1.590669543,,0.787,0.811
12711,1,8872.268697,1.4374,0.0053,1,0,1,0,2,41,500,0.0014,1,1000,171.261,574,34,29132,12843195.79,1.453475029,1.590690754,,0.787,0.811
12715,1,8872.668597,1.4283,0.0053,2,0,1,0,2,41,500,0.0014,1,1000,200.265,595,126,29136,12844219.45,1.4536746,1.590817539,,0.788,0.812
12716,1,8872.668597,1.4283,0.0053,1,0,1,0,1,43,1000,0.0014,1,1000,150.861,593,126,29137,12844370.31,1.453724492,1.590836224,,0.788,0.812
12719,1,8873.068641,1.4191,0.0054,2,0,1,0,3,41,333,0.0014,1,1000,248.388,540,87,29140,12845006.26,1.453874171,1.590914989,,0.789,0.813
12720,1,8873.068641,1.4191,0.0054,1,0,1,0,3,43,333,0.0014,1,1000,203.45,563,34,29141,12845209.71,1.453924063,1.590940188,,0.789,0.813
12721,1,8873.137866,8.7802,0.0398,1,0,1,0,0,40,0,0.0014,1,1000,343.126,647,24,29142,12845552.83,1.453973956,1.590982685,,0.789,0.813
12727,1,8873.468668,1.4283,0.0054,1,0,1,0,1,42,1000,0.0014,1,1000,152.587,612,156,29149,12847921.11,1.454323205,1.591276007,,0.79,0.814
12728,1,8873.468668,1.4283,0.0054,2,2,1,0,3,42,333,0.0014,1,500,252.428,498,87,29150,12848173.54,1.454373098,1.591307272,,0.79,0.814
12733,1,8873.868572,1.4252,0.0056,1,3,2,0,6,44,333,0.0014,1,333,335.562,504,34,29164,12854348.03,1.455071596,1.592072012,,0.791,0.815
12734,1,8873.868574,1.4252,0.0054,2,0,1,0,1,46,1000,0.0014,1,1000,352.292,497,126,29165,12854700.33,1.455121489,1.592115646,,0.791,0.815
12735,1,8873.951477,9.0365,0.0429,2,0,1,0,0,40,0,0.0014,1,1000,242.257,562,34,29166,12854942.58,1.455171382,1.59214565,,0.791,0.815
12736,1,8873.951481,9.0365,0.0429,1,0,1,0,0,40,0,0.0014,1,1000,287.817,596,34,29167,12855230.4,1.455221274,1.592181298,,0.791,0.815
12740,1,8874.268674,1.413,0.005,2,3,1,0,4,42,250,0.0014,1,333,384.415,490,34,29171,12856269.21,1.455420845,1.592309959,,0.792,0.816
12741,1,8874.268674,1.4344,0.005,1,0,1,0,4,42,250,0.0014,1,1000,297.955,505,34,29172,12856567.16,1.455470738,1.592346862,,0.792,0.816
12745,1,8874.668582,1.4344,0.0056,2,0,1,0,4,44,250,0.0014,1,1000,307.998,473,87,29176,12857670.94,1.455670309,1.59248357,,0.793,0.816
12746,1,8874.668583,1.4344,0.0056,1,0,1,0,3,44,333,0.0014,1,1000,266.026,505,34,29177,12857936.96,1.455720202,1.592516518,,0.793,0.816
12749,1,8875.063853,1.1444,0.005,2,0,1,0,0,41,0,0.0014,1,1000,183.652,545,92,29180,12858619.69,1.45586988,1.592601077,,0.794,0.817
12750,1,8875.068613,1.4374,0.0056,2,0,1,0,3,43,333,0.0014,1,1000,346.758,470,126,29181,12858966.45,1.455919772,1.592644025,,0.794,0.817
12751,1,8875.068613,1.4374,0.0056,1,0,1,0,4,45,250,0.0014,1,1000,267.137,558,156,29182,12859233.58,1.455969665,1.59267711,,0.794,0.817
12756,1,8875.668533,1.4405,0.0053,2,0,1,0,5,44,200,0.0014,1,1000,513.311,438,126,29187,12860900.39,1.456219129,1.592883553,,0.795,0.819
12757,1,8875.668533,1.4405,0.0053,1,0,1,0,4,44,250,0.0014,1,1000,325.544,552,126,29188,12861225.94,1.456269022,1.592923874,,0.795,0.819
12760,1,8876.068544,1.4344,0.0054,1,0,1,0,4,45,250,0.0014,1,1000,207.221,517,126,29191,12862057.98,1.4564187,1.593026926,,0.796,0.82
12761,1,8876.068544,1.4344,0.0054,2,0,1,0,4,43,250,0.0014,1,1000,297.437,488,126,29192,12862355.42,1.456468593,1.593063765,,0.796,0.82
12764,1,8876.468578,1.4313,0.0054,1,2,2,0,6,45,333,0.0014,1,500,247.463,506,156,29197,12863100.43,1.456718056,1.593156038,,0.797,0.821
12765,1,8876.468579,1.4313,0.0054,2,0,1,0,4,44,250,0.0014,1,1000,297.972,465,126,29198,12863398.4,1.456767949,1.593192943,,0.797,0.821
